Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US21,21,Kentucky,2204410,1963667,173032,5700,26641,1450,33920
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US21,21,Kentucky,74281,63958,4416,1972,635,652,2648
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US21,21,Kentucky,2060666,1836563,165356,4433,22901,1097,30316
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US21,21,Kentucky,2134947,1900521,169772,6405,23536,1749,32964
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US21,21,Kentucky,132836,114102,8092,3395,1173,1080,4994
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US21,21,Kentucky,4206521,3750086,334712,8710,49004,2119,61890
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US21,21,Kentucky,4339357,3864188,342804,12105,50177,3199,66884
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US21,21,Kentucky,59276,50739,3742,1427,561,424,2383
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US21,21,Kentucky,2149880,1916220,170055,4289,26409,1028,31879
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US21,21,Kentucky,2209156,1966959,173797,5716,26970,1452,34262
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US21,21,Kentucky,74757,64360,4459,1982,648,642,2666
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US21,21,Kentucky,2063785,1838459,166035,4444,23147,1109,30591
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US21,21,Kentucky,2138542,1902819,170494,6426,23795,1751,33257
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US21,21,Kentucky,134033,115099,8201,3409,1209,1066,5049
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US21,21,Kentucky,4213665,3754679,336090,8733,49556,2137,62470
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US21,21,Kentucky,4347698,3869778,344291,12142,50765,3203,67519
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US21,21,Kentucky,61196,52273,3893,1479,617,431,2503
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US21,21,Kentucky,2157605,1919027,172607,4316,27565,1065,33025
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US21,21,Kentucky,2218801,1971300,176500,5795,28182,1496,35528
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US21,21,Kentucky,76256,65696,4507,1965,692,644,2752
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US21,21,Kentucky,2071812,1841883,168029,4455,24427,1143,31875
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US21,21,Kentucky,2148068,1907579,172536,6420,25119,1787,34627
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US21,21,Kentucky,137452,117969,8400,3444,1309,1075,5255
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US21,21,Kentucky,4229417,3760910,340636,8771,51992,2208,64900
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US21,21,Kentucky,4366869,3878879,349036,12215,53301,3283,70155
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US21,21,Kentucky,63505,54210,4110,1529,619,457,2580
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US21,21,Kentucky,2160330,1917505,174425,4340,28799,1122,34139
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US21,21,Kentucky,2223835,1971715,178535,5869,29418,1579,36719
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US21,21,Kentucky,78222,67415,4624,2002,712,626,2843
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US21,21,Kentucky,2077673,1843028,170625,4416,25626,1184,32794
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US21,21,Kentucky,2155895,1910443,175249,6418,26338,1810,35637
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US21,21,Kentucky,141727,121625,8734,3531,1331,1083,5423
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US21,21,Kentucky,4238003,3760533,345050,8756,54425,2306,66933
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US21,21,Kentucky,4379730,3882158,353784,12287,55756,3389,72356
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US21,21,Kentucky,65452,55897,4232,1581,635,454,2653
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US21,21,Kentucky,2166447,1918958,176755,4448,29979,1166,35141
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US21,21,Kentucky,2231899,1974855,180987,6029,30614,1620,37794
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US21,21,Kentucky,80309,69210,4739,1981,737,679,2963
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US21,21,Kentucky,2083087,1844152,172912,4503,26514,1195,33811
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US21,21,Kentucky,2163396,1913362,177651,6484,27251,1874,36774
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US21,21,Kentucky,145761,125107,8971,3562,1372,1133,5616
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US21,21,Kentucky,4249534,3763110,349667,8951,56493,2361,68952
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US21,21,Kentucky,4395295,3888217,358638,12513,57865,3494,74568
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US22,22,Louisiana,86166,71924,7644,1969,825,399,3405
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US22,22,Louisiana,2227914,1391134,759112,14345,35359,774,27190
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US22,22,Louisiana,2314080,1463058,766756,16314,36184,1173,30595
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US22,22,Louisiana,106394,89971,8586,2716,948,600,3573
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US22,22,Louisiana,2112898,1349846,687627,14007,34697,815,25906
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US22,22,Louisiana,2219292,1439817,696213,16723,35645,1415,29479
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US22,22,Louisiana,192560,161895,16230,4685,1773,999,6978
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US22,22,Louisiana,4340812,2740980,1446739,28352,70056,1589,53096
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US22,22,Louisiana,4533372,2902875,1462969,33037,71829,2588,60074
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US22,22,Louisiana,86166,71924,7644,1969,825,399,3405
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US22,22,Louisiana,2227914,1391134,759112,14345,35359,774,27190
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US22,22,Louisiana,2314080,1463058,766756,16314,36184,1173,30595
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US22,22,Louisiana,106394,89971,8586,2716,948,600,3573
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US22,22,Louisiana,2112898,1349846,687627,14007,34697,815,25906
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US22,22,Louisiana,2219292,1439817,696213,16723,35645,1415,29479
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US22,22,Louisiana,192560,161895,16230,4685,1773,999,6978
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US22,22,Louisiana,4340812,2740980,1446739,28352,70056,1589,53096
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US22,22,Louisiana,4533372,2902875,1462969,33037,71829,2588,60074
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US22,22,Louisiana,87106,72715,7708,1990,842,400,3451
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US22,22,Louisiana,2232232,1392651,761159,14396,35722,777,27527
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US22,22,Louisiana,2319338,1465366,768867,16386,36564,1177,30978
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US22,22,Louisiana,107502,90932,8667,2717,947,596,3643
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US22,22,Louisiana,2118552,1352400,689897,14077,35086,830,26262
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US22,22,Louisiana,2226054,1443332,698564,16794,36033,1426,29905
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US22,22,Louisiana,194608,163647,16375,4707,1789,996,7094
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US22,22,Louisiana,4350784,2745051,1451056,28473,70808,1607,53789
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US22,22,Louisiana,4545392,2908698,1467431,33180,72597,2603,60883
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US22,22,Louisiana,90931,75748,8144,2171,887,425,3556
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US22,22,Louisiana,2245539,1396932,767199,14530,37292,799,28787
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US22,22,Louisiana,2336470,1472680,775343,16701,38179,1224,32343
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US22,22,Louisiana,110724,93358,9104,2845,988,617,3812
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US22,22,Louisiana,2128003,1353964,695200,14156,36180,845,27658
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US22,22,Louisiana,2238727,1447322,704304,17001,37168,1462,31470
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US22,22,Louisiana,201655,169106,17248,5016,1875,1042,7368
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US22,22,Louisiana,4373542,2750896,1462399,28686,73472,1644,56445
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US22,22,Louisiana,4575197,2920002,1479647,33702,75347,2686,63813
